1990,341659;;;;;;;;
1995,297172;;;;;;;;
2000,319308;;;;;;;;
2001,315617;;;;;;;;
2002,334034;;;;;;;;
2003,356753;;;;;;;;
2004,368782;;;;;;;;
2005,400876;;;;;;;;
2006,418052;;;;;;;;
2007,444802;;;;;;;;
2008,474382;;;;;;;;
2009,484653;;;;;;;;
2010,506306;;;;;;;;
2011,526056;;;;;;;;
2012,527895;;;;;;;;
2013,554614;;;;;;;;
2014,581274;;;;;;;;
2015,601273;;;;;;;;
2016,620009;;;;;;;;
2017,626102;;;;;;;;
2018,625168;;;;;;;;
