1990,10001;;;;
1995,99840;;;;
2000,11031;;;;
2001,10955;;;;
2002,10032;;;;
2003,10955;;;;
2004,11007;;;;
2005,10960;;;;
2006,11373;;;;
2007,11177;;;;
2008,11131;;;;
2009,11827;;;;
2010,10995;;;;
2011,11500;;;;
2012,11839;;;;
2013,11002;;;;
2014,11035;;;;
2015,11213;;;;
2016,11333;;;;
2017,11373;;;;
2018,12359;;;;
